InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
172929,SKU0089,Product 089,3,2025-08-03 16:47:55,83.08,10627,France,249.24
172929,SKU0219,Product 219,2,2025-05-18 19:05:39,18.46,10627,United Kingdom,36.92
172930,SKU0023,Product 023,6,2025-05-01 16:46:20,41.33,10627,Netherlands,247.98
172930,SKU0057,Product 057,2,2025-04-10 04:20:53,56.61,10627,Germany,113.22
172930,SKU0149,Product 149,5,2025-02-05 03:39:08,8.75,10627,France,43.75
172931,SKU0030,Product 030,4,2024-02-16 02:13:29,95.59,10627,Germany,382.36
172931,SKU0129,Product 129,4,2025-08-17 20:08:16,26.12,10627,Germany,104.48
172931,SKU0360,Product 360,3,2024-10-13 08:53:24,21.27,10627,Spain,63.81
172932,SKU0276,Product 276,3,2024-03-17 04:34:15,59.78,10627,France,179.34
172932,SKU0082,Product 082,4,2025-03-24 23:35:08,22.67,10627,France,90.68
172932,SKU0337,Product 337,2,2025-11-23 05:53:22,39.94,10627,United Kingdom,79.88
172933,SKU0303,Product 303,6,2025-06-05 12:56:58,32.53,10627,Netherlands,195.18
172933,SKU0348,Product 348,2,2024-06-28 16:21:50,40.01,10627,United Kingdom,80.02
172933,SKU0193,Product 193,3,2025-08-19 12:39:01,23.82,10627,Germany,71.46000000000001
172934,SKU0260,Product 260,8,2025-09-10 12:00:29,42.37,10627,France,338.96
172934,SKU0295,Product 295,5,2024-08-29 19:03:34,22.53,10627,United Kingdom,112.65
172934,SKU0376,Product 376,3,2025-01-17 01:42:37,20.35,10627,United Kingdom,61.050000000000004
172935,SKU0383,Product 383,3,2025-09-03 11:17:05,84.02,10627,United Kingdom,252.06
172935,SKU0150,Product 150,8,2024-04-25 22:27:27,97.43,10627,Netherlands,779.44
172935,SKU0259,Product 259,7,2024-09-15 17:17:15,11.75,10627,Netherlands,82.25
172936,SKU0030,Product 030,7,2024-11-29 11:26:42,24.3,10627,United Kingdom,170.1
172936,SKU0235,Product 235,3,2024-01-06 01:35:44,24.53,10627,Netherlands,73.59
172936,SKU0245,Product 245,8,2024-05-02 09:38:29,13.78,10628,Germany,110.24
172937,SKU0321,Product 321,8,2025-03-21 06:38:31,16.82,10628,United Kingdom,134.56
172937,SKU0034,Product 034,5,2024-07-11 05:51:40,18.77,10628,United Kingdom,93.85
172937,SKU0394,Product 394,5,2024-06-25 10:12:38,14.11,10628,United Kingdom,70.55
172938,SKU0048,Product 048,4,2024-08-04 05:20:55,45.37,10628,United Kingdom,181.48
172938,SKU0291,Product 291,1,2024-03-31 07:58:35,15.32,10628,Australia,15.32
172938,SKU0371,Product 371,4,2025-04-10 11:32:57,33.16,10628,United Kingdom,132.64
172939,SKU0060,Product 060,6,2024-07-07 00:47:49,32.5,10628,Belgium,195.0
172939,SKU0311,Product 311,3,2025-04-21 02:59:54,26.11,10628,Belgium,78.33
172939,SKU0329,Product 329,6,2025-08-28 11:51:50,63.78,10628,Germany,382.68
172940,SKU0225,Product 225,5,2024-12-15 05:32:43,26.65,10628,United Kingdom,133.25
172940,SKU0268,Product 268,4,2025-10-30 06:21:57,10.43,10628,United Kingdom,41.72
172940,SKU0351,Product 351,6,2024-05-23 07:35:40,23.02,10628,United Kingdom,138.12
172941,SKU0200,Product 200,9,2025-12-04 10:43:54,39.85,10628,Germany,358.65000000000003
172941,SKU0366,Product 366,4,2024-08-23 01:40:23,30.74,10628,Belgium,122.96
172941,SKU0018,Product 018,4,2024-08-09 20:43:46,21.59,10628,United Kingdom,86.36
172942,SKU0382,Product 382,2,2025-12-17 06:05:38,10.33,10628,Germany,20.66
172942,SKU0366,Product 366,3,2024-11-29 02:49:04,34.74,10628,United Kingdom,104.22
172942,SKU0213,Product 213,1,2025-06-30 18:21:17,17.59,10628,United Kingdom,17.59
172943,SKU0207,Product 207,6,2025-08-09 12:04:24,9.77,10628,United Kingdom,58.62
172943,SKU0214,Product 214,8,2024-11-23 10:05:21,42.37,10628,United Kingdom,338.96
172943,SKU0329,Product 329,7,2024-08-20 08:53:40,61.18,10628,United Kingdom,428.26
172944,SKU0159,Product 159,2,2024-12-25 03:03:53,27.7,10628,France,55.4
172944,SKU0285,Product 285,3,2024-10-08 07:20:37,9.48,10628,Belgium,28.44
172944,SKU0316,Product 316,6,2024-10-31 18:57:29,15.37,10628,United Kingdom,92.22
172945,SKU0154,Product 154,7,2024-06-22 09:26:42,61.4,10628,France,429.8
172945,SKU0116,Product 116,7,2025-10-30 16:01:47,34.2,10628,United Kingdom,239.40000000000003
172945,SKU0387,Product 387,3,2025-02-22 02:52:34,14.32,10628,United Kingdom,42.96
172946,SKU0361,Product 361,6,2025-08-05 07:14:00,41.97,10628,France,251.82
172946,SKU0132,Product 132,4,2025-04-26 13:40:27,17.53,10628,United Kingdom,70.12
172946,SKU0068,Product 068,5,2024-09-15 00:12:21,23.45,10629,Belgium,117.25
172947,SKU0034,Product 034,5,2024-08-20 10:38:10,19.89,10629,Germany,99.45
172947,SKU0133,Product 133,7,2025-12-19 08:36:29,11.49,10629,Belgium,80.43
172947,SKU0129,Product 129,2,2024-01-18 21:22:23,5.32,10629,United Kingdom,10.64
172948,SKU0038,Product 038,6,2024-08-03 09:50:17,11.83,10629,Germany,70.98
172948,SKU0027,Product 027,4,2025-06-21 01:15:46,11.27,10629,Spain,45.08
172948,SKU0275,Product 275,3,2025-02-03 20:50:26,13.72,10629,United Kingdom,41.160000000000004
172949,SKU0150,Product 150,1,2025-03-26 16:48:21,21.36,10629,France,21.36
172949,SKU0394,Product 394,6,2024-01-16 11:58:19,9.98,10629,Netherlands,59.88
172949,SKU0194,Product 194,3,2024-06-09 00:54:38,27.62,10629,Germany,82.86
172950,SKU0227,Product 227,4,2025-03-14 05:48:24,62.15,10629,Netherlands,248.6
172950,SKU0108,Product 108,2,2024-08-18 11:10:44,13.98,10629,United Kingdom,27.96
172950,SKU0227,Product 227,1,2024-12-09 02:03:18,29.22,10629,United Kingdom,29.22
172951,SKU0145,Product 145,2,2025-11-30 08:24:10,14.65,10629,Germany,29.3
172951,SKU0225,Product 225,5,2025-04-11 07:42:04,9.98,10629,Australia,49.900000000000006
172951,SKU0164,Product 164,3,2025-04-05 05:12:44,13.07,10629,Germany,39.21
172952,SKU0135,Product 135,5,2024-05-23 05:21:09,40.46,10629,Germany,202.3
172952,SKU0384,Product 384,3,2025-03-11 23:38:51,4.18,10629,Netherlands,12.54
172952,SKU0353,Product 353,2,2025-12-02 19:24:29,8.03,10629,Ireland,16.06
172953,SKU0311,Product 311,6,2025-04-12 12:33:41,22.46,10629,United Kingdom,134.76
172953,SKU0024,Product 024,3,2025-07-27 22:16:27,36.91,10629,Spain,110.72999999999999
172953,SKU0304,Product 304,5,2025-11-28 21:56:21,12.37,10629,United Kingdom,61.849999999999994
172954,SKU0145,Product 145,4,2025-10-20 03:13:39,17.42,10629,United Kingdom,69.68
172954,SKU0353,Product 353,2,2024-09-05 13:19:10,23.9,10629,Netherlands,47.8
172954,SKU0353,Product 353,2,2024-08-04 15:53:41,26.29,10629,United Kingdom,52.58
172955,SKU0010,Product 010,4,2024-07-24 23:05:49,8.54,10629,United Kingdom,34.16
172955,SKU0323,Product 323,3,2025-07-17 20:42:18,36.28,10629,United Kingdom,108.84
172955,SKU0376,Product 376,1,2024-10-02 22:49:53,26.99,10629,United Kingdom,26.99
172956,SKU0071,Product 071,5,2025-08-24 12:56:55,38.75,10629,United Kingdom,193.75
172956,SKU0163,Product 163,7,2025-08-08 01:38:22,39.9,10629,Germany,279.3
172956,SKU0167,Product 167,3,2025-05-01 04:24:55,34.24,10630,Belgium,102.72
172957,SKU0232,Product 232,2,2024-03-29 06:34:33,53.4,10630,Spain,106.8
172957,SKU0379,Product 379,4,2025-06-04 23:09:19,20.87,10630,United Kingdom,83.48
172957,SKU0003,Product 003,3,2024-05-31 21:48:49,10.27,10630,Ireland,30.81
172958,SKU0090,Product 090,3,2025-02-07 05:24:31,6.2,10630,United Kingdom,18.6
172958,SKU0379,Product 379,2,2024-06-15 07:45:22,10.47,10630,France,20.94
172958,SKU0218,Product 218,5,2024-02-15 04:50:06,30.02,10630,Belgium,150.1
172959,SKU0393,Product 393,2,2025-04-10 11:38:37,5.62,10630,Belgium,11.24
172959,SKU0242,Product 242,5,2024-11-25 22:27:44,9.74,10630,United Kingdom,48.7
172959,SKU0150,Product 150,5,2025-04-13 05:16:07,11.2,10630,United Kingdom,56.0
172960,SKU0394,Product 394,3,2024-12-24 22:40:11,60.77,10630,United Kingdom,182.31
172960,SKU0243,Product 243,3,2024-09-28 20:02:00,39.19,10630,Netherlands,117.57
172960,SKU0380,Product 380,2,2024-01-12 21:59:37,73.99,10630,Netherlands,147.98
172961,SKU0080,Product 080,4,2024-07-20 08:09:09,17.53,10630,Netherlands,70.12
172961,SKU0304,Product 304,5,2025-10-05 09:12:27,25.42,10630,United Kingdom,127.10000000000001
172961,SKU0331,Product 331,4,2025-07-05 14:06:01,34.63,10630,United Kingdom,138.52
172962,SKU0146,Product 146,4,2024-12-05 11:53:31,11.96,10630,Germany,47.84
172962,SKU0196,Product 196,4,2024-01-24 11:43:45,12.08,10630,Australia,48.32
172962,SKU0368,Product 368,3,2025-12-21 16:35:06,21.27,10630,Belgium,63.81
172963,SKU0222,Product 222,4,2025-06-24 15:26:22,24.92,10630,United Kingdom,99.68
172963,SKU0268,Product 268,4,2024-01-17 13:03:05,31.39,10630,United Kingdom,125.56
172963,SKU0208,Product 208,6,2024-06-02 15:40:46,17.93,10630,Belgium,107.58
172964,SKU0037,Product 037,5,2024-05-04 08:49:23,50.65,10630,Belgium,253.25
172964,SKU0054,Product 054,2,2025-10-21 04:35:47,17.76,10630,United Kingdom,35.52
172964,SKU0113,Product 113,4,2025-11-28 16:14:54,26.55,10630,United Kingdom,106.2
172965,SKU0250,Product 250,3,2024-10-29 05:46:50,29.4,10630,United Kingdom,88.19999999999999
172965,SKU0381,Product 381,1,2024-05-10 21:25:48,24.11,10630,United Kingdom,24.11
172965,SKU0293,Product 293,2,2025-04-14 07:39:26,15.54,10630,Germany,31.08
172966,SKU0183,Product 183,5,2024-07-18 02:03:05,27.84,10630,Netherlands,139.2
172966,SKU0112,Product 112,2,2024-03-29 19:03:14,52.9,10630,France,105.8
172966,SKU0342,Product 342,3,2024-07-08 17:46:19,10.87,10631,United Kingdom,32.61
172967,SKU0170,Product 170,3,2024-07-04 09:55:37,35.22,10631,Belgium,105.66
172967,SKU0314,Product 314,7,2024-02-09 19:50:02,59.94,10631,United Kingdom,419.58
172967,SKU0305,Product 305,2,2025-05-27 15:02:22,27.86,10631,Germany,55.72
172968,SKU0312,Product 312,6,2024-09-14 13:53:30,37.08,10631,France,222.48
172968,SKU0276,Product 276,4,2025-02-06 08:49:35,13.44,10631,United Kingdom,53.76
172968,SKU0013,Product 013,4,2025-02-06 22:00:21,16.05,10631,Germany,64.2
172969,SKU0189,Product 189,3,2025-07-17 00:02:18,29.05,10631,United Kingdom,87.15
172969,SKU0170,Product 170,5,2025-07-11 08:10:45,54.73,10631,United Kingdom,273.65
172969,SKU0330,Product 330,3,2025-02-15 12:58:43,46.6,10631,Germany,139.8
172970,SKU0223,Product 223,2,2025-09-04 16:50:07,17.93,10631,United Kingdom,35.86
172970,SKU0377,Product 377,5,2025-02-20 08:38:25,24.17,10631,United Kingdom,120.85000000000001
172970,SKU0147,Product 147,2,2024-01-20 07:33:14,62.31,10631,United Kingdom,124.62
172971,SKU0287,Product 287,1,2025-09-19 20:02:22,30.21,10631,United Kingdom,30.21
172971,SKU0032,Product 032,3,2025-07-16 21:01:27,47.45,10631,Belgium,142.35000000000002
172971,SKU0241,Product 241,3,2024-11-06 19:58:07,34.6,10631,France,103.80000000000001
172972,SKU0063,Product 063,3,2024-10-09 10:28:36,14.52,10631,Ireland,43.56
172972,SKU0045,Product 045,4,2025-10-16 15:40:05,10.73,10631,United Kingdom,42.92
172972,SKU0032,Product 032,3,2024-11-07 23:21:07,11.16,10631,France,33.480000000000004
172973,SKU0080,Product 080,3,2024-09-29 02:24:07,21.15,10631,Germany,63.449999999999996
172973,SKU0301,Product 301,4,2025-06-19 09:05:08,57.89,10631,Germany,231.56
172973,SKU0221,Product 221,7,2024-08-28 15:36:08,11.28,10631,United Kingdom,78.96
172974,SKU0375,Product 375,1,2024-10-22 01:01:23,13.69,10631,Spain,13.69
172974,SKU0115,Product 115,2,2025-07-23 10:42:23,87.45,10631,United Kingdom,174.9
172975,SKU0319,Product 319,2,2024-01-09 22:49:00,25.47,10631,United Kingdom,50.94
172975,SKU0116,Product 116,4,2024-09-03 05:41:19,11.75,10631,United Kingdom,47.0
172975,SKU0346,Product 346,3,2024-05-05 12:23:52,28.11,10631,United Kingdom,84.33
172976,SKU0182,Product 182,4,2024-02-22 06:19:11,32.71,10631,United Kingdom,130.84
172976,SKU0106,Product 106,2,2025-03-06 20:31:41,19.28,10632,Netherlands,38.56
172977,SKU0184,Product 184,2,2025-01-09 14:26:06,12.02,10632,Germany,24.04
172977,SKU0118,Product 118,4,2024-07-18 01:27:16,27.65,10632,Germany,110.6
172977,SKU0347,Product 347,5,2025-04-04 13:08:03,39.47,10632,United Kingdom,197.35
172978,SKU0344,Product 344,4,2024-04-15 00:00:04,9.81,10632,United Kingdom,39.24
172978,SKU0363,Product 363,4,2024-01-08 08:42:26,23.19,10632,Germany,92.76
172978,SKU0263,Product 263,1,2024-12-14 01:21:22,96.91,10632,France,96.91
172979,SKU0081,Product 081,3,2024-04-28 16:40:17,20.84,10632,Germany,62.519999999999996
172979,SKU0021,Product 021,5,2025-09-17 22:30:39,44.28,10632,Netherlands,221.4
172979,SKU0132,Product 132,5,2024-08-09 11:59:48,16.95,10632,Netherlands,84.75
172980,SKU0080,Product 080,6,2024-11-09 01:32:06,11.24,10632,France,67.44
172980,SKU0390,Product 390,5,2024-08-03 10:51:44,45.92,10632,Spain,229.60000000000002
172980,SKU0289,Product 289,4,2024-11-12 10:37:22,13.28,10632,United Kingdom,53.12
172981,SKU0224,Product 224,4,2024-03-12 23:13:19,27.43,10632,Netherlands,109.72
172981,SKU0276,Product 276,6,2025-11-13 14:26:13,20.61,10632,France,123.66
172981,SKU0241,Product 241,4,2024-05-06 12:47:56,19.04,10632,France,76.16
172982,SKU0088,Product 088,7,2024-10-16 08:25:07,39.08,10632,Ireland,273.56
172982,SKU0168,Product 168,3,2025-09-11 11:53:34,8.37,10632,United Kingdom,25.11
172982,SKU0190,Product 190,5,2024-11-07 21:06:18,124.32,10632,Netherlands,621.5999999999999
172983,SKU0124,Product 124,2,2025-05-27 19:30:44,22.47,10632,France,44.94
172983,SKU0027,Product 027,3,2024-02-19 19:46:44,19.39,10632,Netherlands,58.17
172983,SKU0041,Product 041,3,2024-08-04 17:53:03,66.57,10632,Germany,199.70999999999998
172984,SKU0084,Product 084,4,2025-07-09 15:21:04,28.29,10632,Australia,113.16
172984,SKU0078,Product 078,8,2024-07-11 03:16:24,31.77,10632,United Kingdom,254.16
172984,SKU0256,Product 256,7,2024-10-29 21:56:53,20.03,10632,Belgium,140.21
172985,SKU0338,Product 338,5,2024-02-28 12:13:24,18.29,10632,France,91.44999999999999
172985,SKU0150,Product 150,2,2025-01-03 00:00:52,11.34,10632,United Kingdom,22.68
172985,SKU0376,Product 376,2,2024-09-12 07:46:35,66.95,10632,Germany,133.9
172986,SKU0160,Product 160,5,2025-09-20 20:30:19,41.28,10632,Germany,206.4
172986,SKU0381,Product 381,4,2024-10-17 15:26:08,12.12,10632,United Kingdom,48.48
172986,SKU0309,Product 309,3,2025-08-27 13:56:19,28.58,10633,United Kingdom,85.74
172987,SKU0089,Product 089,4,2025-10-22 08:56:39,22.87,10633,United Kingdom,91.48
172987,SKU0132,Product 132,5,2025-09-05 19:30:30,23.64,10633,United Kingdom,118.2
172987,SKU0076,Product 076,6,2025-06-27 15:18:04,29.14,10633,Netherlands,174.84
172988,SKU0142,Product 142,2,2025-03-02 04:25:55,19.63,10633,Belgium,39.26
172988,SKU0175,Product 175,7,2024-12-16 11:42:31,52.62,10633,Ireland,368.34
172988,SKU0243,Product 243,2,2024-02-29 19:07:33,17.52,10633,United Kingdom,35.04
172989,SKU0011,Product 011,3,2024-04-08 11:37:56,15.38,10633,United Kingdom,46.14
172989,SKU0133,Product 133,5,2024-10-04 20:45:25,37.3,10633,United Kingdom,186.5
172989,SKU0122,Product 122,6,2025-04-24 22:58:06,45.69,10633,Ireland,274.14
172990,SKU0257,Product 257,5,2024-01-04 04:52:22,16.15,10633,United Kingdom,80.75
172990,SKU0172,Product 172,2,2025-11-15 21:50:13,10.45,10633,United Kingdom,20.9
172990,SKU0258,Product 258,4,2025-12-26 20:33:22,22.92,10633,United Kingdom,91.68
172991,SKU0171,Product 171,8,2024-02-27 23:37:54,14.87,10633,Spain,118.96
172991,SKU0042,Product 042,2,2024-03-11 17:16:41,29.47,10633,Germany,58.94
172991,SKU0297,Product 297,6,2025-09-12 15:31:35,29.05,10633,United Kingdom,174.3
172992,SKU0309,Product 309,10,2024-05-26 12:04:20,28.0,10633,Spain,280.0
172992,SKU0386,Product 386,5,2024-05-11 17:05:47,9.65,10633,Netherlands,48.25
172992,SKU0227,Product 227,4,2024-05-16 20:34:06,25.61,10633,United Kingdom,102.44
172993,SKU0148,Product 148,1,2025-05-27 04:36:22,44.8,10633,Belgium,44.8
172993,SKU0146,Product 146,1,2024-04-06 09:04:20,23.93,10633,France,23.93
172993,SKU0015,Product 015,5,2024-05-14 01:38:26,19.14,10633,Netherlands,95.7
172994,SKU0230,Product 230,5,2024-10-17 12:19:21,15.94,10633,Netherlands,79.7
172994,SKU0197,Product 197,2,2025-03-14 05:44:07,39.79,10633,United Kingdom,79.58
172994,SKU0077,Product 077,3,2025-12-24 07:16:46,17.71,10633,Germany,53.13
172995,SKU0091,Product 091,2,2024-06-22 08:14:22,34.81,10633,United Kingdom,69.62
172995,SKU0136,Product 136,4,2024-07-05 01:18:49,25.16,10633,Spain,100.64
172995,SKU0137,Product 137,6,2025-01-30 01:57:40,20.92,10633,France,125.52000000000001
172996,SKU0313,Product 313,2,2024-11-01 17:50:05,46.29,10633,Germany,92.58
172996,SKU0237,Product 237,5,2025-03-14 10:29:07,38.94,10633,United Kingdom,194.7
172996,SKU0395,Product 395,4,2024-06-29 07:15:19,18.95,10634,Ireland,75.8
172997,SKU0377,Product 377,1,2025-03-28 09:57:09,14.67,10634,United Kingdom,14.67
172997,SKU0291,Product 291,3,2025-11-07 02:51:29,22.35,10634,United Kingdom,67.05000000000001
172997,SKU0037,Product 037,1,2025-05-14 14:38:43,23.89,10634,United Kingdom,23.89
172998,SKU0126,Product 126,5,2025-06-21 22:10:44,21.38,10634,United Kingdom,106.89999999999999
172998,SKU0087,Product 087,7,2024-02-20 21:01:22,38.27,10634,Germany,267.89000000000004
172998,SKU0201,Product 201,6,2025-10-21 05:01:47,16.09,10634,France,96.53999999999999
172999,SKU0103,Product 103,5,2025-05-29 21:37:04,6.69,10634,France,33.45
172999,SKU0032,Product 032,8,2025-04-03 05:40:59,19.7,10634,Germany,157.6
172999,SKU0398,Product 398,6,2024-04-23 15:27:44,21.57,10634,United Kingdom,129.42000000000002
173000,SKU0105,Product 105,5,2025-02-08 06:12:34,42.91,10634,Australia,214.54999999999998
173000,SKU0162,Product 162,7,2025-05-09 21:45:53,13.06,10634,Spain,91.42
173000,SKU0354,Product 354,4,2025-03-31 15:43:39,11.57,10634,Ireland,46.28
173001,SKU0097,Product 097,3,2024-03-31 05:19:31,10.84,10634,United Kingdom,32.519999999999996
173001,SKU0345,Product 345,6,2024-01-31 08:04:44,14.68,10634,United Kingdom,88.08
173001,SKU0237,Product 237,7,2024-12-16 13:09:50,44.26,10634,France,309.82
173002,SKU0395,Product 395,6,2025-06-08 00:15:14,34.09,10634,Germany,204.54000000000002
173002,SKU0209,Product 209,4,2024-10-09 21:25:17,29.24,10634,Netherlands,116.96
173002,SKU0263,Product 263,5,2025-05-17 13:17:58,21.64,10634,Belgium,108.2
173003,SKU0278,Product 278,4,2025-12-08 22:27:40,15.97,10634,United Kingdom,63.88
173003,SKU0320,Product 320,3,2025-10-12 16:38:42,21.88,10634,United Kingdom,65.64
173003,SKU0018,Product 018,3,2025-04-06 23:53:06,21.32,10634,Spain,63.96
173004,SKU0180,Product 180,4,2025-06-16 12:32:42,10.71,10634,Australia,42.84
173004,SKU0133,Product 133,4,2024-03-05 19:25:48,10.08,10634,United Kingdom,40.32
173004,SKU0315,Product 315,4,2024-03-03 16:12:12,19.42,10634,Spain,77.68
173005,SKU0121,Product 121,4,2025-05-27 01:37:01,10.72,10634,United Kingdom,42.88
173005,SKU0185,Product 185,6,2025-08-08 13:50:35,15.15,10634,Belgium,90.9
173005,SKU0334,Product 334,3,2024-05-21 18:54:47,35.15,10634,United Kingdom,105.44999999999999
173006,SKU0090,Product 090,3,2025-03-09 22:27:06,41.98,10634,Spain,125.94
173006,SKU0139,Product 139,2,2024-07-28 02:50:47,53.55,10634,Netherlands,107.1
173006,SKU0273,Product 273,5,2024-03-20 15:00:51,23.45,10635,France,117.25
173007,SKU0151,Product 151,6,2024-10-03 19:27:35,55.37,10635,United Kingdom,332.21999999999997
173007,SKU0201,Product 201,4,2024-11-23 09:04:46,28.55,10635,United Kingdom,114.2
173007,SKU0281,Product 281,7,2025-07-21 03:55:20,13.51,10635,United Kingdom,94.57
173008,SKU0179,Product 179,3,2025-09-23 22:38:21,22.05,10635,France,66.15
173008,SKU0059,Product 059,3,2025-11-21 17:37:49,41.69,10635,United Kingdom,125.07
173008,SKU0024,Product 024,3,2024-03-17 08:30:03,14.75,10635,United Kingdom,44.25
173009,SKU0286,Product 286,7,2025-11-06 20:27:14,29.92,10635,Netherlands,209.44
173009,SKU0395,Product 395,3,2025-01-13 01:54:57,30.12,10635,France,90.36
173009,SKU0033,Product 033,2,2024-05-04 03:17:49,36.97,10635,Netherlands,73.94
173010,SKU0225,Product 225,6,2025-04-18 05:46:46,58.47,10635,United Kingdom,350.82
173010,SKU0260,Product 260,5,2024-02-14 00:35:24,36.91,10635,United Kingdom,184.54999999999998
173010,SKU0183,Product 183,3,2024-12-03 17:36:44,14.24,10635,United Kingdom,42.72
173011,SKU0040,Product 040,4,2025-08-28 18:18:02,12.37,10635,United Kingdom,49.48
173011,SKU0269,Product 269,5,2025-12-10 10:15:16,9.47,10635,France,47.35
173011,SKU0178,Product 178,10,2024-07-29 13:42:50,59.54,10635,Belgium,595.4
173012,SKU0286,Product 286,6,2024-05-07 21:14:03,15.42,10635,Germany,92.52
173012,SKU0007,Product 007,3,2025-03-02 08:21:27,28.54,10635,United Kingdom,85.62
173012,SKU0308,Product 308,6,2024-04-25 11:09:48,14.22,10635,Germany,85.32000000000001
173013,SKU0212,Product 212,3,2025-12-16 09:15:43,13.08,10635,United Kingdom,39.24
173013,SKU0383,Product 383,3,2024-05-16 02:10:10,45.0,10635,Germany,135.0
173014,SKU0211,Product 211,3,2024-06-23 09:07:15,68.71,10635,Netherlands,206.13
173014,SKU0043,Product 043,4,2024-10-01 18:09:05,15.04,10635,Spain,60.16
173014,SKU0300,Product 300,4,2025-06-26 20:17:22,28.61,10635,United Kingdom,114.44
173015,SKU0234,Product 234,3,2025-09-26 21:35:22,20.23,10635,Netherlands,60.69
173015,SKU0028,Product 028,4,2025-06-22 06:50:19,9.04,10635,United Kingdom,36.16
173015,SKU0348,Product 348,4,2025-04-20 04:05:52,34.56,10635,United Kingdom,138.24
173016,SKU0125,Product 125,8,2024-07-16 15:18:55,22.74,10635,United Kingdom,181.92
173016,SKU0239,Product 239,3,2025-11-16 13:17:23,23.21,10635,United Kingdom,69.63
